label,level1,level2_fkg,level2_cefr,level3_fkg,level3_cefr,level4_fkg,level4_cefr
B1,"My family had just finished college. My first thought when I visited was that it was one of the best in the world. I was a full time student and did an intensive school of English and maths. I didn't really get much out of the first day. But when I went to the English and maths section, I was greeted in a welcoming way by a narrator who was extremely helpful in helping me out. But then I left. I am a total pro.","My sister and I have visited Atlantic College in Wales. We have visited so many schools and colleges. We have had very good experiences from all backgrounds. We are so lucky to be chosen for our school. On Saturday we have a visit by our friend Mr. Smith of Atlantic College. His sister-in-law, Mrs. Smith, has been a visiting professor at Atlantic College for the last 3 years. We were very pleased with the school's activities. Mr. Smith has been teaching English to children in an environment that is welcoming for the young. He wanted us to visit a place where our children could grow up. I wish we had visited Atlantic College earlier this year.","Atlantic College offers education in several subjects. In general it is very liberal, offering a different atmosphere with the same quality of educational experiences. Students study different subjects, but they are given an education that they can understand. Most students are studying a lot and are able to make their own learning decisions. In particular, at Atlantic College, the students experience real life in the outside world. The College is a very nice experience for people to have.","My partner and I were at Atlantic College for a day of activities. It was great to see a company re-opened. We met a group of students from different countries as well as their parents. We started by taking out the old school t-shirts, doing handbags and school work. We also bought a couple of new books. Each student spent half a day studying. I found the colleges activities to be very calming and exciting. The students are from all over the world and can see the countryside as well as the city.","This is a story about a young teacher of British schools who studied for her subjects at Atlantic College in Cardiff. The school is great for teenagers and the school is very big. The student's rounded up as young as 15 students are quite different from other students. Usually, young people don't study for their exams but this was not a bad thing!","For a young person's school experience, Atlantic College is a 'perfect' place to go. I arrived in Wales last week for a pre-solar year. There I got to see some of the most amazing places in Wales. I got to watch a lot of sports, music, theatre and many other interesting events. I was fascinated by the way the students study in the school. They are also excited to get an experience of life outside the classroom.","By the way, I've been to Atlantic College before. It's very popular with families. There are so many great people in the school, all the people just have to stand on their own to pass their exams, like me. I always tell them to stop going to their school before leaving. They are all looking to learn something and not just memorise information that would be useful for studying for exams. You know people come to Atlantic College from all over the world, they all come from different countries. It's not difficult to find these students. You can also visit one of their homes. The college has great events every month: there is open-air concerts, dance parties and many open-air restaurants. The students have been invited to a fair every year to get their school certificates. I can't wait for the next one."
B1,"Matt and I were standing in the river on a Saturday afternoon in November. We walked around and sat by a small river. We were all very impressed with the beauty of the waters around us. Matt, who had been a rock climber since childhood, had never been in a rock climb. We were told that the rocks were still very soft when they were rock climbed. We had been to various attractions and had never heard of it before. Fortunately our friend Matt, who was an experienced rock climber, was able to join us on our trip. We didn't really realize that we were about to climb the same height. Matt took us from behind us a few metres from the river, looking down at the river behind. Matt was impressed with how much he enjoyed rock climbing and how different from our previous climbers. The next day, we were told that we would have to climb more rock because the height was such a huge gain. After finding out that we had to climb up an impressive 7,000 metres before we could do the climb ourselves, we were so thrilled!",I had never wanted to go rock climbing before but was excited to try it. I climbed it over and over. It's now a 'fountain of memories' for me. I was amazed how fast it went! It was all at once.,"The previous evening was one of the most fun days of my life. I was about to try the rock climb. We decided to try a free climbing class for the area. I didn't know what I was doing or how it could really help. At first I was impressed with how it turned out. My friend came in and explained to me that climbing was basically the exercise of using your legs to climb. Upon climbing, you must do multiple rock climbs. You must do multiple rock climbs before you reach the top of the rope ladder. After you have rock-climbed your way around the rope ladder, your body gradually loses balance and stops climbing. When you go into your trunk you may feel some trepidation or a little bit of stress. It made it difficult to get into the rope and I didn't know what I was doing. Eventually I realized why I had been so excited about climbing at all.","I decided to climb a rock on the edge of the river. The day before, my friends, and I were going to head over to get some sun on the river side. My friend Matt and I got up to the top of the rock so we could have a walk. It seemed like a great idea at first, but I'd forgotten I was there. I then remembered that people can climb any rocks. I tried to follow it but I didn't really take the plunge. I ended up hanging up and not climbing any more! Then I noticed my friend Matt and I were sitting outside watching a great riverside show. I wanted to climb a rock until I fell. I am now up there on the side of the river! Then I thought about it for a week. It was good fun and I started to think about how it turned out!","Matt said that rocks are a good exercise. It's an exciting way to climb a large rock. But my friend said that there are dangers to going on rock climbs. The rocks are high, so that means they can have a lot of airflow in there. We both thought that we'd get some fun!",I was climbing a rock from the side of the river. I saw a large waterfall behind me. I asked to climb down and heard a knock. I finally made it. It was very steep and dangerous.,"Matt decided to climb up a steep rock wall a bit. The weather was beautiful and we were able to make it up there in the rain. But we were still quite unimpressed by how rock-climbing turned out. The rock walls were dripping with snow, and the rock walls were inaccessible to us. I saw Matt climbing from behind the other climbers and couldn't get my attention when he came up. The next day, they said they were going for a big rock-climb, but it was only after they took off that I saw them climbing! The weather forecasters suggested maybe it was raining, but Matt didn't know what temperature was going to get us there. As we headed back to the Activity Centre, we realized that the weather was dripping. Matt's group didn't want to climb until later, so they stopped at the Activity Centre to get some rest. But once at the Activity Centre, they found we'd been having a tough time getting our foot to stop from doing it! The weather was great, there was a hot sun, and we'd gone hiking in the gorge. It was very quiet and there were people around us all day. Then I looked back at Matt and noticed there were no rocks, dirt, or rocks in the area. He spotted some rocks and said it was very cool. Then he noticed there were people rock-climbing on the walls. Afterwards we didn't want to go anywhere else. The activities centre was quite empty and we started to climb the wall. We went for a walk in the river. It's quite a walk to get to the top but we did get some good shade. We started with a large boulder, which it wasn't hard to climb, and then went downhill on the slide to make it to the bottom. It was a good walk, but I wasn't sure how tall it was. Luckily the water was very clear and it didn't have to be very hot. Then Matt gave it a second look around and noticed there was a lot of people standing above us. I thought about how great it was. And as I was climbing, I felt like they were doing more than we could bear to do."
B1,I just put the money away in the wallet. Then I was too scared to open the bank account!,"John wanted to leave a letter to the Newport Evening News. John's friend told him it was too late. John is 72 years old and has only been to his new town about 8 months. He told the News that the letter was sent to him when he was visiting him at work. As he'd been a long distance walker, John and a few friends stopped and looked for him, looking for him. When they got to the mailbox they were met by John and another man. John and the other man were astonished to see John's letter as well as their friend's letter. He was afraid that he'd get caught in a scam and that he would eventually have to fly to London. He'd told John that this wasn't the truth and that he should give it to someone. John couldn't believe John's friend that they hadn't told the letter. He was angry at John for having left his handbag on the bus to be on the way to a party. John thought that John had lied to him. He had thrown the mail in and then walked to the bus. He realized that he had been a waste of time and was a good friend of John's. John had an uncle who knew something about money. John's uncle is also a businessman. John wanted to send a letter to the newspaper that was going to the Newport Evening News. John did so and John accepted the news. John also lost his wallet and had to write to the editor. The letter is written to the Editor to get them out and to express his concern. John's letter goes to the editor and is delivered.","I had left my handbag in the bus - a big mistake. I took off the bus because the driver missed me. I got caught up in traffic, and my purse and cash had been stolen. I'm 72 years old, so I am not very strong in judgment. I had left my purse on the bus but there was no way I would get to it. I didn't know what to do when I left it - I had left the purse on the bus and I was a long way from home.","I decided to leave my wallet on the bus on my way home from my holidays. I did not want to worry about the money that was in it. I threw it away and didn't do anything. Then the bus was about to catch off. As I headed home and put it on a tarp, my wallet was tossed out. My wallet was still in my handbag. I was worried as it may have slipped. I finally decided to stop on my way home and was relieved to discover that my wallet had landed safely on my doorstep.",It was the day before a bus hit the beach at Newport. I thought I'd put it off too. I didn't want to waste time or money and I decided to snatch it and head straight home. Now I knew where it was. I kept hurling my handbag and it had gone everywhere. After a few seconds I felt a sudden smell of water. I tried to stay alive until I realised it was over.,By a long way I was in Cardiff. It was the end of Saturday afternoon. So I left my handbag on the bus to go home. I sat in my handbag on my bike at home. It was the last time we were on the bus. I am 72 years old.,"I slipped the money into my purse, and then decided it was too late to go back. So I had to wait in a hurry to find it. On the bus was a good time to get it!"
B1,By Alex Greene. A report by Dave Worthington Homestyle a new furniture shop was forced to close shortly after its opening at midnight last Thursday. Up to 6000 people hurried to the shop. There were lots of special offers including a leather sofa on sale for £45 (but only until 3 am) and a bed for £30 (but only between 3 am and 8 am). A report by Dave Worthington Homestyle a new furniture shop was forced to close shortly after its opening at midnight last Thursday. Up to 6000 people hurried to the shop. There were lots of special offers including a leather sofa on sale for £45 (but only until 3 am) and a bed for £30 (but only between 3 am and 8 am).,"A new furniture shop in a city has closed down. The store closed at midnight last Thursday for a full day in July. A report from David Worthington says that the store closed at midnight and had a great Christmas stocking. A big crowd sat outside the store before they made their journey through the doors. They were told that they were offered rooms in exchange for the furniture and an early check in with their room service to give them food. By noon the shop had about 11,000 people.","After opening, a new furniture shop was forced to close after a long line. As many as 6000 people hurried to the shop in an hour. The two families were seated in the lounge while people waited for the furniture. They were not there, so there were only a few empty tables and chairs. The customers waited for hours before they were helped. A shopper had a hand on a sofa, and a sofa that cost from £35 to £40. An odd experience: a car moving on the tracks behind a train. After a short visit, a salesman spotted a sofa at the new shop. At the age of 18 and a teenager, there were about 690 people waiting for a place to get some furniture.","A newly built shop was forced to close during opening hours due to an order cancellation, so customers had a hard time picking out a sofa and bed. Customers came across lots of deals, including some leather sofas on sale. But while a few more people hurried to the store, the shop also offered a good variety of special offers including leather sofas, bed beds and bed sets. A report from Dave Worthington by A.B. Worthington was aimed at a high school student. He wrote that he was impressed by a newly-opened shop.","Shops usually have a price tag of £40 to £50 at peak times, but Homestyle has a special sale on a sofa, two beds and a mattress for £40. So, as a customer, I had a difficult decision to make when I went shopping. I arrived at Homestyle and was not disappointed. The salesman told me a price tag for the sofa is £35 and the bed was £35 and they were only sold for 20 people. One day before the sale, he said he could buy a mattress for about £280 and it's about £50. At that time the store had been closed to all public access. He was upset to find out how many people were there with a table and a bed and when he was done, the people at Homestyle complained to his assistant. There were some odd facts about the salesman. After the sale, he was informed about the special discount from his assistant. He said he'd try to get everyone to buy a mattress. He offered to help with a quick quote, but after one or two customers had tried to find the right item, the store was closed. He said he could not make a final decision based on sales and competition, and the furniture shop had a very choppy customer-base. He said he would try to do his best to avoid any problems before the sale. In the final decision, Homestyle reported the sale price of a leather sofa at £45 - £120 (£80).","A new furniture shop was closed at midnight last Thursday. Dave Worthington told HomeStyle they were trying to get it a second lease but it is a great offer. Up to 6,000 people hurried in the store to spend an hour on the furniture. A new room for a family had to be cleaned before the Christmas sale and even a big family to come and see how to use it. An extra £20 on a bed, with two nights, was half price for the shop, but a hefty one for a family. As a new shop opens, people are looking for a new way to spend the day and do a lot of shopping for their family. At Homestyle, there were lots of special offers. Firstly, they had a sofa that would go on sale in 20 minutes and then you can get one for only £30-$40. This is a little pricey, but it's just a good deal. Another offer on the floor was a bed at £5-£14 per night. This week Dave Worthington said he was trying to find something that he could rent in the city centre or in an outbuilding and was looking for something that would make a special night. So, he drew his camera and decided to come and buy it for $80. He decided to drive up to the home to look around for an opportunity to sell his furniture.","The store was shut after the opening of Homestyle at midnight last Thursday. Up to 6,000 people rushed to the shop for furniture. As they walked in, the store reopened. Up to 6000 people hurried to the shop for furniture. The store reopened shortly after its opening at midnight last Thursday. At the time it opened, customers were waiting to see if anyone had been able to make their purchases. As most people in the shop had hurried to take the opportunity to make purchases, most people in the shop screamed and screamed oh and ah for a minute. Then, they looked out over the park and saw people rushing to take the opportunity."
B1,"Physicist Alan Hennell was asked to help a group of tourists, a nature guide. After doing some research, Alan found the project’s soil had been altered to be safe for botanists to use. Initially it lacked the chemicals needed to protect the soil and thrive in the climate. At first sight, it appeared like a scene from a science fiction movie. Each biosphere contains a different climate zone showing visitors just how important the relationship between people and plants is.","The Eden Project opened in 2008, and since then has become a tourist attraction – a museum of world geography and ecology. It is located at the Eden Project in the south-west of England, near Birmingham. Visitors visit the new Biospheres, which are designed to protect earthly ecosystems from climate change. Visitors notice that the biospheres provide unique, biologically diverse landscapes, all designed by locals and scientists. They include many of the planet’s largest biospheres and biomes, making it an ideal location for exploring wildlife and promoting sustainable development of the environment. The biospheres also include the Earth’s largest biodiversity, the Atlantic Ocean. The biodiversity is home to rare earth minerals, like cyanobacteria. In a small biosphere, visitors can see fossilized fish, crustaceans, and marine organisms that have been reintroduced into the atmosphere. For a fuller sense of wildlife and ecology, the Biospheres offer visitors an insight into the relationship between humans and the Earth. Each biosphere contains a different climate zone showing visitors just how important the relationship between people and plants is. As visitors explore the Biospheres, their experiences are more likely to be shared, and the biodiversity helps to understand how the world works.","The Eden Project is a former industrial site in the south-west of England. The new park, which started as an outdoor learning centre a year ago, now houses nearly 6,000 plants and animals. Visitors will find them all in one place. The complex is a great place to get some fresh air, or have a look at the various biospheres and different climate zones. The main attraction is the Eden Project, which is home to one of the UK’s most popular tourist attractions.",At first sight the huge ’biospheres’ on the former industrial site look like a scene from a science-fiction movie. At first sight the huge ’biospheres’ on this former industrial site look like a scene from a science-fiction movie. At first sight the huge ’biospheres’ on this former industrial site look like a scene from a science-fiction movie. At first sight the huge ’biospheres’ on this former industrial site look like a scene from a science-fiction movie. At first sight the huge ’biospheres’ on this former industrial site look like a scene from a science-fiction movie. At first sight the huge ’biospheres’ on this former industrial site look like a scene from a science-fiction movie. At first sight the huge 'biospheres’ on this former industrial site look like a scene from a science-fiction movie.,"It’s the first time in a long time that people have visited the Eden Project. But since the opening of the project in the south-west of England, the attraction has become an international tourist attraction. Whenever people visit a part of the site, their attention switches places. Visitors are given a tour of a building on which the biosphere is located. The biosphere contains an area of more than 12,000 km2 of protected woodland - something much bigger than the London Botanic Gardens which are still in use. Visitors also learn about the plants growing on the biosphere at this site. Some of the biospheres on the project are small and vulnerable, but other have a similar effect as the environment. Each biosphere contains a different climate zone that illustrates the importance of the relationship between people and plants. The Eden Project is built under two levels of protection at the northern end of the British National Forest. Visitors will have to go through a variety of areas, which include the ‘green belt’, the ‘cold belt’ and ‘grass belt’. The Eden Project is the world’s largest and most famous natural garden in Europe, with about 500 acres of land, and more than 2,000 meters of walking and biking paths.","Eden Project opens in the south-west of England in the summer. The site has been re-opened to the public. Since it opened the project in the south-west of England has become one of the UK’s most popular tourist attractions. Upon entering, the natural beauty of the landscape displays the astonishment of the landscape. At first sight, the huge ‘biospheres’ on this former industrial site look like a scene from a science-fiction movie. Each biosphere contains a different climate zone showing visitors just how important the relationship between people and plants is.","Eden Project is in the south of England, where people go to the gardens of the old industrial site. It contains an impressive variety of ecosystems, ranging from deserts to bogs. One of the key elements to observing the ecosystems are the water bodies in the biospheres. The biospheres are formed by a system of ecosystems. One of the best areas to observe the ecosystems is the desert landscape. This feature makes the environment much more accessible to visitors. The Eden Project is situated on the outskirts of a university building in the university city. Each of these biospheres have their own climate zones. One of the most interesting aspects of the habitats is the large range of biodiversity which stretches from the tropical forests to the desert landscape. Other areas such as deserts and forest areas have similar ecosystems to those found on the desert landscapes."
B1,"My daughter decided to start a new job at the university. I didn't think I'd be able to afford a degree. But after checking the websites of all the colleges in the area, I finally gave it a try! I was really excited! The classes were so open and ranging from learning about the world to the history of the world. I was so excited to be able to give it a try. It isn't a job you can be in the same office as someone else. It is a great way for me to see my knowledge and learn some interesting things.",They were invited to a graduation party for their class at the university. This party was very well received. The open university was very exciting and took place in April. The guests were given lunch before the ceremony and began working together to learn a new skill. The students had to practice their new knowledge and had to find solutions to solve the problems of the world.,The Open University offered many different degrees for their students. Some of them are advanced degrees. Others are more advanced degrees. The most popular of these are: The Open University can give you a degree or certificate in a number of areas. The Open University is more popular than most other universities. The Open University in Manchester is the largest university in the world.,"Open University offers a very flexible curriculum. Classes are delivered in a professional setting. Most students have classes in many subjects. The Open University is open to all interested people. The courses are all subject based, meaning students learn from each other. When students have questions about their chosen subject, the faculty recommends one course. Students are also given free time to get to know each other. Students are also given a chance to play chess, basketball, band, ballet, and handball. The Open University doesn't have a closed school building but has a student clubs and cafeteria. If you decide to graduate from the Open University, you're advised to stop and think about other options if you want to continue learning, but may have to stop and think about the courses that could make you better, such as marketing.","The Open University is one of the colleges and universities around the world. They offer a wide array of programs and courses including Advanced Placement, Advanced Placement, Engineering, Architecture, Engineering, Applied Science, Social Sciences, Music, Arts, Social History, and more. In order to become a student you must be on a schedule of at least one month's study. This is because if you want to be chosen, you are required to work at least 6 months at a university. All courses require a minimum of two semester hours. You must be eligible for the admissions process to be offered a degree or a certificate. The open university accepts applications from young people who want to enter the college or university. Most open universities accept applications from people over 15 years of age. The program requires only one semester, which includes coursework. When your first year of classes ends you must apply for another degree as well. After you submit your application, you will receive a diploma. You must be a student of the Open University to take this program. This may not seem like a big deal to some, but it gives you the chance to be accepted for a degree.","My friend contacted the Open University. They asked me to take it in. I said it's an institution and you don't have to stop working. They give you a degree. But it's not necessarily a degree, it's a college degree. Besides, you can do more activities than you would have if you had never studied before. They give you a lot of free time. You can get out of your job when you want. But if you've never studied before, you can still do all those kinds of activities. Then if you want to work while you study, it's a good time for you to stop working.","A college student found that the Open University offered an extra free place to study after college. He started out by attending a local university. He chose the university because he loved studying. Then he made an offer to complete a degree in education. He was offered a free place to study a few days after being accepted at the university. As a result the student discovered that the university's special benefits included the opportunity to work part-time. He began taking more advanced classes, and became a more skilled person. After studying at the university, his teacher recommended that he study part-time. This suited him well since the courses he could take may be more hands-on than what he could find elsewhere."
B1,"Katie Atkins played the trumpet for my school jazz band. My band was invited by a large group of students from local high schools to perform in the jazz competition. I played the trumpet for about fifteen minutes and a half of the time. I did the following things in a quiet classroom environment: I had a trumpet and a trombone. I played for about 25 minutes and made a snare, and then played bass. My trumpet and trombone were playing well together – with the exception of my voice! The trumpet was thrown from the back of the class. My band won, but the school couldn’t afford to be without my trumpet. The jazz band, called Blues, was proud of their victory and the school accepted them.","Jazz at my school had long since been forgotten. My friends and I had been playing in band all week. Then, as band practiced, one of my friends was injured on the dance floor. We had to take a break. But then it started to rain, and we all started to cheer. We played a lot of jazz last year, and we won the competition!","My band had been playing a few songs as we were leaving school. I was the one who had the most competition. We wanted to get as many people to join us. After a practice session with all the other bands, I realised that my band could have been better. Then I came out with a song in front of me for everyone to watch. Everyone loved it! It was like being there for the first time.","My band had to win the jazz competition. This made my school band seem more like a band than a group. Afterwards, the school bands decided not to compete. They drew on a team from each school to perform. It was very challenging! Each band gave away their T-shirts and were encouraged to be in groups as the competition progressed. I really loved the band!","I like jazz, and I think I am a good student at it! I played a guitar and played in a band at my school, and I'm quite excited. I like the costumes I like. They are sexy and brightly-coloured. I played the trumpet in my school jazz band in the morning after school, and I had a very excited time being a part of the band. My band was one of four bands from nearby high schools, all playing jazz together.","Katie's school band is playing music. She takes lessons in the instruments. When the group comes together for a competition, they play each other. Katie's band wins!",The band were all in tune when they won the competition. I had to sing with them because of the noise. We had to be slow so we could learn. They had to keep to their tune. They had their own costumes ranging from black school uniforms like my band wore to brightly coloured T-shirts. The band was a little bit shy so they got dressed in uniforms with the same noise. The band performed in front of the crowd. The group held up their instruments and played together. They even played a show at a school music event.
B1,"When I started looking for a flight from England to Australia I was not sure where to start. To help me get an idea of the trip I wanted to ask a couple of friends. And the search began! They were looking for a cheap flight. They looked everywhere online and got to select their flight. They searched across the UK, New Zealand, and Australia and had a complete surprise. They chose to check out Australia because a lot of us are staying in Australia. I was in Perth for one night on Sunday and there was not one booking. But I was excited. They offered a discount in our booking. All the bookings were booked and then sent to their homes. The flight was a little more expensive than I was expecting. And I knew that it was going to be a hard flight but I didn't mind. My trip was also about making a deal for the best price in Australia. The fact that this was under just $1985 was a huge deal! Thankfully we got to Australia by train so we were the cheapest airline to fly to. After arriving in Perth, Air Australia flights between Perth/Alice Springs/Cairns/Sydney. Coach from Sydney to Melbourne via Canberra and Albury. All airport transfers in Australia. Nineteen nights' accommodation in grade hotels with full continental breakfast. I was extremely pleased and I would definitely go back!","By this time the price for an Australian flight to Australia is only £1985! The price will change every week when it comes to travelling. It is a special deal and the flight leaves from London to Perth to return from Melbourne. Our price includes scheduled flights from London or Manchester to Perth returning from Melbourne. Once you arrive at Perth you are asked to wait a few days. You have to take your travel money with you, so take your bags with you. Your trip costs is included in the price, and you can stay in a grade hotel with full continental breakfast.","Our price included a flight from London to Australia with accommodation in Grade 1 grade hotels. This included a round trip hotel from Sydney to Melbourne. They also paid a trip to Adelaide to see Australia. We were able to do some sightseeing and book a coach train from Sydney to Melbourne. We then arrived in Perth and arrived in Australia at 3:00 to catch the train. Upon arrival in Australia, we were greeted by our hotel manager. He had a great experience. He suggested we had an exclusive stay in a grade hotel and we made up our mind about staying in the grade 1. We were not disappointed. When we arrived in Australia, we received a phone call that we were not in Australia. We had to wait for an hour for our flight, the car came and we decided not to check in. We walked around Melbourne, walked around the city, tried a couple of pubs and had a bottle of wine and a chat with our roommates, and finally got our accommodation in a grade hotel for just £1985. The price is really high for Australia, and as you have found out we would never be on the same level as other Western countries.","As we were packing up to go back to Melbourne, it was time to go on a shopping trip for the day. We realised we could not afford to drive to Perth for a long time and the prices were not good. We stopped in Perth's airport to pick up flights, we were able to stay on one of the classy rooms without much stress. When we arrived in Perth, there were no other passengers in the flight. All the planes were in high condition and the train was flying to Perth. Afterwards, we got in to Australia. To top it off, the airport was surrounded by dense rainforest. Sadly, we were warned that these forests were dangerous to wildlife. After spending a night in Perth, we noticed a large number of wolf mummies. We argued with the locals about what to do next. But the wolves were not afraid of the fox, and some of them were terrified. We decided to head back to Perth for some rest and we tried. Luckily we had plenty of time to rest and take in the sights. Eventually we realized we had a lot to learn. We tripped over at some point and found a place with a large number of caves. We were able to walk from one of the caves and climb into a cobblestone cave that we had climbed. We spent the night in a cobblestone cave for hours and only had to carry on. Once in Perth we decided to stay at a hotel to enjoy some of the local things we had seen. Luckily our hotel staff was available and was ready to give us advice. We were amazed how quickly they could come across some of the wolves that were hiding out there. It was just as they had been in Sydney and Brisbane. It was definitely worth the money. However, the wolves were unable to find much help as the heat and falling temperature had caused them to attack the wolves and other insects. This is why the wolves had to be protected from the humans. When wolves were hung over after the humans moved on to other areas, they were able to survive. That is why it was so important we let them live peacefully.","Buying a one bedroom accommodation in Australia's capital for only £1985 a day is a real bargain. Fortunately, we made bookings early so we were able to accommodate them. We paid for all essentials. Then came the flight! The Australian National Airways were booking to Melbourne. We decided to book on the same day. So we arrived at Perth airport on a regular basis. The flight was the same, and the car was running on a fixed schedule. Luckily for our group of 16 passengers, we took advantage of this bargain. The total price includes flights from Melbourne to Sydney and from Sydney to Perth. The price comes with the accommodation and airport transfer.",My father bought a car and drove away to visit his family. He had a very long journey and was very dissatisfied with the company he got. He decided to ask about another car which did not fit his schedule. The company that charged him for the car left in the car that day because the driver didn't think the car was necessary. He then had the car park on his side and it was a good idea to go ahead and drive away. The car park and car park were a nice sight on either side.,"The story of Michael in his hotel bed and breakfast is telling you how to spend your holiday in Australia. The cost of the trip is relatively inexpensive. In Australia, the average is £600. The accommodation is in a Grade Four hotel in the Australian city of Perth. Michael would rather spend his first day in Australia but find the value for his money by booking airport transfers. However, the rate for one night is still cheaper than the normal rate. Michael was looking to book a flight to Australia and a return flight to Melbourne, but only was able to get a refund of about 1100 francs. He needed to be able to save up to 5000 francs for the transfer. The journey in Australia took four days from the start of the trip, until the last flight of the journey had arrived in Melbourne. Michael chose a deluxe coach from the airlines, which had two single, double, and double seats. Mike spent the rest of the day at the airport, scuba diving and working at a local waterpark. Getting a refund of about 5000 francs was a nightmare. His wife was not sure if they would have a refund on the rental or the cost of the transfer. Eventually they had a problem staying in an Australian-style hotel, and he spent the next three days in an English-class hotel. With the help of the hotel management, Michael could get back to Australia in less than a day, although this is not a bad deal. Michael decided not to cancel the flight and went home to Australia. He then wrote a cheque to the Australian bank to repay his money and paid. The next morning, he arrived at the airport, finding his house in a country about 10 miles from Melbourne. Michael and the driver were able to fly back to Australia. Michael was then greeted by a host, who said: 'You are amazing! I wish you were here to talk to you!'. The airport manager told them, 'Well that's just me.'"
B1,"Gaspar de Portola was a Spanish explorer. He first saw it in 1769 on land and it is an old coast port. Then he discovered San Francisco Bay on the coast, which is a natural harbour. It is very small and low-lying and is in the San Francisco Bay District. His search led him to this part of California. When he finally found it in 1769, the area was very clean.","Gaspar de Portola was a explorer who was interested in exploring the Bay of San Francisco and the Bay of Biscay. He spent most of his time exploring San Francisco Bay, so it was no surprise that the Bay of Biscay was the first place explorers found. There were also a number of islands off the coast of San Francisco Bay. During this time, however, there were also other discoveries on the bay. For example, one day Gaspar de Portola's son, Thomas, had a dream of swimming down San Francisco Bay. After he finally made his way across San Francisco Bay, he spotted a little piece of land along the coast. He asked to see the area but wasn't able to get there. So he stayed on land and found the area.",San Francisco Bay is a natural harbour on the coast of northern California. One of the earliest Europeans to discover the area was led by a Spanish explorer whose name was Gaspar de Portola. The area is on the coast of northern California. The earliest Europeans to discover the area were led by a Spanish explorer whose name was Gaspar de Portola.,"San Francisco is a city on the coast of Northern California where the first Europeans were able to explore the city. The area was first discovered by Gaspar de Portola, a Spanish explorer. He was first able to find San Francisco Bay via a boat with a guide named Jean. He first seen San Francisco Bay in 1769. It was a huge natural harbour, but was discovered by land rather than by sea. Jean and Jean admired San Francisco Bay as a natural harbour.","San Francisco Bay escaped its severe ice age. Its beaches and mountains had many frogs and other critters. So the San Francisco Bay was named after a Spanish explorer. The tides were the only things in the sand and it got a lot warmer in the warm spring. This led to the California coast being contaminated with acid rain. The coast is not very safe for fish. It does not have enough people to find a suitable food source for their fishermen. As a result, the food would disappear and some people were killed. Some people took the fish to the shacks to eat and the food would go in the trash. While San Francisco Bay is a wonderful natural harbour it is not a harbour at all.","The Englishmen went to San Francisco to visit the castle. They found that this was a natural harbour of Spanish settlement, not by land. When they entered the castle, they found a cave that had been uninhabited since the 7th century. The cave was well preserved and looked pretty much like a castle. The cave had a lovely natural garden and had many kinds of plants and animals. The castle was an attractive place to see many local people.","The San Francisco Bay is a small harbor in San Francisco, California. A large number of ships come to visit the coast. They stop at the San Francisco Bay Bridge for the last time. Many ships head to San Francisco Bay to leave and stop for a drink. The bridge is a giant stone for the harbour. The harbour is not open on summer days and there is always a storm. The harbor is one of a few natural areas to see and you can explore it by walking through it. The Bay is a pleasant place for people to rest after a day out. It is also one of the most beautiful places in the Bay area and there are endless waterways to explore."
B1,The first time we started a collection of stamps it was a very cute idea! I just had to have something to make this collection grow and become a very popular one! Now we love it so much! And we have tons of different kinds of stamps to choose from!,"The world needs stamps for the Olympics. This year many schools in America have great stamp collections. Every year more and more people begin a stamp collection of their own and discover an interest which can last a lifetime. In our classroom we are taught that everyone is very important to us, even our kids. We all are proud to be part of this wonderful family.","All of us are busy and our work is more exciting and exciting. So many people get involved in a hobby that is both interesting and fun. And every year more and more people start a stamp collection of their own and discover an interest which can last a lifetime. Whenever we get started, we're excited.","A new year’s resolution for the kitty litter: we ask people if they would give one year’s worth of stamps for the homeless. They say yes. There are many opportunities to start an own stamp collection. In the old days you would have had to work from your garage and do everything you could for a living, and this has never been true. Now that people are working from home and need to start stamp collection of their own and explore, there are many different things to consider. What about you? What are the things you should consider? Would you like to learn more about stamp collecting? What are the types of stamps you are willing to choose? What are your expectations for stamp collecting? What do you do as a young adult? What is something you do to make the hobby fun? What are your hobbies? What are you trying to discover to make the hobby grow a life long passion? What are your goals in your future?","A young girl, Lydia, started a scrapbooking project for the family. The first day was busy, but the teacher let her do it without a struggle. Lydia used the materials to paint her scrapbook or magazine. When she looked in the scrapbook, she had a few scraps left. A lot of people used the same materials. Lydia took the scrapbooking project to class to make sure it was a quality document. Lydia also took home scrapbooking supplies. Lydia also looked at his collection of stamps. Lydia talked about how stamps are used for a variety of reasons. She began to use the material in the scrapbooking project. When Lydia saw a picture of her new collection, she decided to look at it to see if she had it. Lydia told Lydia she had a great collection of stamps at her age. Lydia enjoyed learning about stamps. Lydia shared with Lydia how she used them in her scrapbooking project. Lydia found out she had stamps on sale at the local stamp dealers. Lydia discovered that a lot of people enjoyed their scrapbooking projects.","A friend of mine is going to give her baby a stamp. She goes to the store and buys the box. After her first class, the school wants to do a stamp project. The school has asked the school to try and find some supplies. The students think she is creative and will do her best. It is a fun hobby.","Sally is going to be learning how to set up a collection of stamps from an old stamp collection. As her husband gets older, her first ever stamp collection will be a collectors’ favorite. Suddenly, her collectors are getting a lot more enthusiastic. Soon, a new hobby is being discovered in people, with a lot of people looking to acquire stamps. She starts an interest in collecting stamps, so they are often brought on by her. Today, Stamps are found everywhere, including her house. You will find one every year, and even those you already have a stamp collection and already have a collection."
