label,level1,level2_fkg,level2_cefr,level3_fkg,level3_cefr,level4_fkg,level4_cefr
B1,Emma was excited to see Mr Knightley walking down the road on his way to visit his wife and children. She was even more excited to hear that the other children at school loved her so much that they had bought her a present.,"Emma looked up in the sky. She couldn't believe she was so far away from home. Then she thought about her family and friends and remembered that she had forgotten her favourite Christmas wish. So she decided that she would ask the boy she liked to give it to her. Emma agreed that she would give the boy a very nice gift if he would promise that he would promise to come back to Hartfield the next day and to keep coming to Hartfield and bring her presents every day. When she reached her house, the boy opened the door. She was so excited when she saw the present he was giving her. Emma was amazed at how beautiful it was. Mr Knightley was so excited to give it to Emma he had just arrived and his wife was home so he was waiting for Emma to open the presents. It was so hard to see that it was a book. Emma ran upstairs to the kitchen and looked outside the window. She looked over at the book. She took it out and read the words on it. She was amazed at how beautiful it was. She was very proud of it.","Emma was very pleased when she found out that he had returned. She said: “Wow! It’s good to see you again, Mr Knightley. Is it because we met at the Christmas Ball? Is he the new Mr Knightley?” he replied.", 2018 - mr knightley is a 2nd grade teacher in a rural school district. The only visitors to Hartfield were Mr Knightley and Emma.,"Emma thought about the wonderful snow storm of the night before Christmas. She slept in early that evening. The snow had cleared and the temperature had dropped to 0C. Nevertheless, she woke up to find a few inches of snow had accumulated.",The next day Emma was pleased to see a lot of snow outside. This was a good thing because it meant she could not go to church and see Mr Elton or go to visit Harriet and none of them could meet. The snow stayed for several days after Christmas and the only visitor to Hartfield was Mr Knightley.,Emma was pleased to see a lot of snow outside. This was a good thing because it meant she could not go to church and see Mr Elton or go to visit Harriet and none of them could meet. The snow stayed for several days after Christmas and the only visitor to Hartfield was Mr Knightley.
B1,"If you’ve ever wanted to learn more about the world of art in less time, then you’ll love this gallery-wide Easter quiz for children. If you want to take part in the exhibition Secrets of the City of London, then you’ll need to stop by the Orange Street entrance of the National Gallery over the Easter holidays. Quiz sheets will be available to pick up there, and you can visit the Gallery free of charge with the paper or on a ticket. There’s lots to see and do inside the gallery including works by Matisse, Picasso, Renoir, Dal, Cézanne and more. It’s part of a series of events in honour of the National Gallery’s 150th anniversary. To take part, children are simply asked to take a few minutes to look at the paintings and answer a series of questions about them. The first one they’ll be directed to is a painting by Spanish artist Diego Velázquez, which was inspired by the work of his compatriot, Diego Velázquez. On its front wall is a piece of paper with a large, framed picture of a cat, with a handwritten message. As they’re walking past the painting the message continues: “Cat is... ” The last question focuses on whether the cat’s head is part of the painting, and which part of the body it appears to be. The next one takes children to a painting by Belgian painter, Paul Cézanne, where the painting is made up of an abstract painting with a woman and a cat. The painting then asks them to find an object that is linked to the question of the cat, which is why they’ll be directed to a painting by Japanese artist Ryoji Ikeda titled A Snack in the Garden of Eden. A short video about each painting is available on the gallery website and you can find the full gallery calendar at www.nationalgallery.org.uk.",The Victorian Society is holding an Easter egg hunt for young people which runs all day on Wednesday 26 March in the Orange Street gallery. The prize is a visit to the gallery.,"For young visitors to The National Gallery, there is a free Easter quiz on the subject of ""Surprises."" To participate, young visitors should pick up a free sheet of paper from the desk at the Orange Street entrance. They will be directed to 14 surprising paintings and asked a variety of questions. For instance, what is the height of the girl dangling from the ceiling? What can be seen on her face? What type of painting is in the upper left corner of the painting? What can be seen on her mouth? What is in the bottom left corner of the painting? What is behind the boy who is holding a gun? What is inside the boy's hand?",Young visitors are invited to come and play in the Victorian Gallery during the Easter holidays. The free quiz sheets can be picked up from the desk at the Orange Street entrance. During the Easter holidays young visitors can take part in a quiz on the subject of Surprises. The free quiz sheets can be picked up from the desk at the Orange Street entrance. During the Easter holidays young visitors can take part in a quiz on the subject of Surprises. The free quiz sheets can be picked up from the desk at the Orange Street entrance. The free quiz sheets can be picked up from the desk at the Orange Street entrance. The free quiz sheets can be picked up from the desk at the Orange Street entrance. The Free Quiz is available every day from 11am-5pm at the Victoria and Albert Museum.,"The museum is full of surprises this Easter. From the surprise tomb of King Tut to the surprise painting of the Greek goddess Athena, the museum has over 70 surprises to discover this Easter. With free entry to the museum, all children can take part in the Easter quiz. The free sheets can be picked up from the desk at the Orange Street entrance. Children will be directed to 14 surprising paintings and asked a variety of questions.","John visited the National Gallery on Easter Monday to take a free, 45-minute children’s tour of the building. He noticed that many of the art works were on show. He was very interested in the Easter-themed paintings. He started at the beginning of the tour and made his way to the next room. He spotted a painting of a rabbit on a stick. John looked at the painting closely and noticed there were two rabbits in the painting. He was so surprised that he didn’t realise that the rabbits were two little rabbits. John then looked at the next picture. A painting of birds on a bird feeder caught John’s eye. The next painting was a painting of two frogs on a tree branch. Finally, the last painting was a painting of the moon with a cloudy sky. He also noticed a painting of two birds flying around a tree. He continued looking at the paintings and found some more surprising paintings. He ended up finding a painting where a child can sit and read.","""How many can you identify? What are they? And how many have you seen before?"" said a ten-year-old. ""Most are just silly and just for fun. ""As they finish the quiz, the winner will have a treat from the Gallery shop, while those who get the most correct answers will get a prize of a free family ticket."""
B1,Mary Littlejohn is a novelist and the author of The Girl From Nowhere and The Little Princess. Michael Brown is the television reporter for Sky News and a member of the national news team of Channel 4 News. Susan Hitchins is Keep Writing's editor. Deadline: 15 March 2013. Read the full competition guidelines here. Good luck.,"Xerxes got very hungry during the day, so he went to the restaurant for lunch. There he had two choices: he could go to the restaurant and try some of the food there or he could go to the zoo and look for some animals. Xerxes decided to go to the restaurant and he bought some fish and a tiger. When he went back to his room, he saw that Xerxes had eaten a dog and he could not get his tiger so he took his tiger back to the zoo. There the zookeeper had killed the dog and then tried to sell it to a farmer.","I was having a good day, except when I realised I forgot to get all of my ingredients. Luckily, I wasn't going anywhere and I remembered how to find the ingredients later. I didn't have a syringe or pen so I used a pencil. It was a piece of white paper and I wrote all of the ingredients down on it. After I had finished, I cut it and stuck it to my computer. I added some pictures, a short story and a paragraph on the writing process. I had to take a few minutes in the morning to check if I had written everything correctly and try to put everything into the words I wanted. When I realised there were only five words left on my page, I went back to re-read it, putting more sentences together to make the word count even higher. That evening, I made an announcement on my Facebook page: ""We're holding a Fiction Prize this year and will be giving away £1000."" I had my heart set on winning. I wanted to buy a typewriter and a ten-year-old keyboard, but was too afraid to get anything started. I was hoping it might just be a case of taking inspiration from my good friend, Tom, who won the £100 prize last year. So I wrote an open letter urging others to get started: ""The best way to gain confidence is to start a writing project that you're passionate about and that you enjoy. ""I was inspired by Tom's story 'The Great Train Robbery', but I wanted to give it a twist, so I wrote the letter from Tom's point of view, saying, 'As long as I have a good reason for it, I'm sure I can come up with a good idea for it.'"" My neighbours liked my idea for a game called ""My Story"". As I write it, I think about the main character Tom and the rest of the story. I write about Tom's dad's past, his family, and how Tom grew up in a poor neighbourhood. I write about Tom being a quiet and shy boy, his shyness, and how it made him who he was. I also write about the friendship between him and his best friend. I also write about Tom's grandmother. When I wrote the letter, I imagined he had an older sister who was very distant. He remembered seeing her when he was younger. He described what she looked like. He was kind to her and he was a good cook. He was a good boyfriend to his grandmother and made sure she was happy all the time. I admired him for how he was so good at writing, but I had no idea he would be so successful. My story is about Tom being an intelligent, confident young man, and being happy. I don't know why I wrote this, but it was fun to write and I'm very glad I did. I will definitely be trying to improve my writing skills in the future.",Luca walked around the woods looking at the things which caught her eye. One thing that caught her eye was a pair of black boots. She likes to wear them when she is walking on sand. She also likes to look at books. She looks at her book and thinks that it is very interesting. Luca's teacher recommends her for a new job. She is very excited to go to her new job.,"This is a story about the difficulties of a teen living with a repressed sexual abuser. The narrator is a college student who is trying to help her teen friend after his teacher sent him a text saying that he must stop the abuse. When he gets home, the narrator finds that he was the victim of the abuse and he is in his room until his mother comes home. The story ends with the two friends walking home. I enjoyed writing this story. You can see that I tried to give the people of America as much drama as I could because even though the main character is a teenager, her situation and problems are still very real. You might write something like this.",David is a boy who has the gift of realism in his writing. The story starts out with a description of how David is reading a book when he has a thought. He then writes the thought on the page and then he shows it to his mum to be sure that it's accurate.,"A man was driving home from a big weekend in Italy, when suddenly he came across two cats. One was on the roof of the car while the other one was at the bottom of the garden next to the street. The cat seemed upset to see them."
B1,"Moonshine have had a busy summer touring, playing several festivals and opening for artists such as Led Zeppelin and Black Sabbath, to name a few. Here again brings together the best of all three of their releases. Having started their career in London with Simon McVee in 1989, their current line up is now predominantly composed of Tom Wilcott on bass guitar, Ian White and Ian Wood on guitar and Dave McRae on drums. The band have released their third CD, Here again.",Moonshine had a great time last week at the CD launch in the pub. We sat around a table listening to the CD and watching the band play a few of the tracks. The band performed all the songs with some of the songs being played in reverse order. It was a great experience for all of us to watch the band play.,"They were a band from the North East of England. They wrote their music there. They released a CD, ‘Here Again’, last week. The CD consists of 12 songs.","Moonshine The band Moonshine released their third CD last week. ‘Here again’ is a followup to ‘The Waves’. There have been a few changes since the last CD, with Tom Wilcott on bass guitar replacing Simon McVee who left the band last year and the arrival of Tom Simpson on drums.",The band Moonshine released their third CD last week. ‘Here again’ is a followup to ‘The Waves’. There have been a few changes since the last CD with Tom Wilcott on bass guitar replacing Simon McVee who left the band last year and the arrival of Tom Simpson on drums.,Moonshine The band Moonshine released their third CD last week. ‘Here again’ is a followup to ‘The Waves’. There have been a few changes since the last CD with Tom Wilcott on bass guitar replacing Simon McVee who left the band last year and the arrival of Tom Simpson on drums.,Moonshine the band released their third CD last week. ‘Here again’ is a followup to ‘The Waves’. There have been a few changes since the last CD with Tom Wilcott on bass guitar replacing Simon McVee who left the band last year and the arrival of Tom Simpson on drums.
B1,"In 370 A.D., Hypatia was a young girl in Egypt. As a child, she was drawn to the science she saw in the sky and in the stars. She learned to read in her mother's books, a skill not generally possessed by women at that time. She studied geometry and the laws of motion, and she loved to study the stars herself. Hypatia also knew that learning to read would help her study mathematics. Her parents were proud of her and encouraged her to learn more. Then she set up a school of mathematics for young girls in Alexandria. She was able to make friends quickly, and soon she was gaining a reputation as an expert. At a young age, she was elected chairman of the Mathematics committee of the school. She also worked as a librarian, publishing many books about mathematics. Soon she was working hard on her own projects, and in addition to her school work, she was also working on a collection of poems. She became an accomplished poet when she wrote a collection of poetry titled The Seven Mysteries. She wrote her poetry so fast that it made the poet very jealous. Some of her poems were so beautiful that even her enemies had to write their own versions to praise her. Once they were published, it was difficult for other writers to find her because of the strict laws against women writers. She lived a sheltered and happy life with her parents and her school. Hypatia's friends included men who had been scholars of mathematics and geometry, and they encouraged her to study math as well. She had many other scientific friends, including philosophers, and she became very good at math. By 380 A.D., Hypatia had become a very respected mathematician, and she continued to write, even after she married her father. Hypatia wrote two more books, the Book of Numbers, and Book of Numbers of Time, both written around 400 A.D. Her work made her famous, and so she married her second husband. His family was very poor, and he only able to work one full day a week, but he managed to pay his bills. Her writing skills also had helped her get many jobs after she married. Hypatia lived a privileged life, and she didn't need to worry about not getting promoted. She worked hard to be respected as a scientist, and she also worked as a teacher. One day, she started to have doubts. It was then that she read a book written by a Greek astronomer. He wrote, ""What can we learn from stars, planets, and galaxies?"" Hypatia was fascinated. She knew that they were all connected and that our galaxy, the Milky Way, was not just a collection of stars, but an entire galaxy. He questioned her theory, which was that the Milky Way began at the centre of the universe and ended there. She believed that there could be a giant star in the sky called the Milky Way, but that it was a sham. When he asked why he was thinking of this, Hypatia said, ""There is a big star in the sky, called the Milky Way."" She also said that if she could know that the Milky Way was an ethereal galaxy, which is where the light travels, then it must mean that the Milky Way was in a perfect place, and that we could move quickly through it. When she asked what that star looked like, the Greek mathematician, Dionysius, replied, ""I have discovered it in a crystal ball with a model that I can see the stars.""","In 370 A.D., the first woman scientist was born in Alexandria, Egypt. Hypatia had a father who was the director of Alexandria University and he made sure his daughter had the best education available. This was unusual as most women then had few opportunities to study. One day, when Hypatia was twelve years old, a thief stole the things her father was giving to a nobleman. He was beaten and died in prison. Her father said, ""My daughter, you must study diligently, lest anyone get the better of you."" The thief was a man, so the thief used his sword to break a gate in the city wall and steal the things he wanted. Hypatia then told the thief to take them home as she wanted to study. She also told the thief to leave Egypt. When the thief arrived in Alexandria, he made sure Hypatia was not left alone. He made her sit with him on a stool and gave her a book. The thief took out a book with many pictures of Hypatia and a few of the other scholars. He then told them about the thief who had stolen a valuable book. They knew where the book was hidden and they could not find it. This made them feel good and gave Hypatia more confidence. They decided to travel to Alexandria. They also discovered another important piece of information about the thief that was not available to the others. They then found a piece of paper that they could write on. They told the thief to wait in a nearby room. After waiting a while, they could read the page. They said, ""The book that thief is holding has something very important to tell us."" They were right, the thief was right. The page was filled with books. Hypatia knew that she had found a book that contained all the knowledge she needed to become a scientist. But she also knew that the thief had stolen her book. So she decided to help the thief. The thief did this by burning a lot of paper and then drawing on them to write down all the information she collected. Hypatia gave all this information to her father and told him to let his daughter come and study. She started studying at Alexandria University in 370 A.D. She spent her time studying Greek texts and writing down what she learned. She was also studying the Greek language which was not widely spoken at the time. She stayed at Alexandria University for two years after her studies ended and she even wrote a book called ""Origin and Meaning of the Greek Language.""",Hypatia was born in Alexandria in Egypt in 370 A.D. For many centuries she was the only woman scientist to have a place in the history books. Her father was director of Alexandria University and he made sure his daughter had the best education available. This was unusual as most women then had few opportunities to study.,"A young man named Hypatia was a brilliant student who was so clever that she could read people's minds and draw pictures. She was studying mathematics at the time, but that didn't stop her from writing down things like the height of a crocodile, the average height of a cat, and how far the moon is from the sun. She would also make her own calculator and write out all her observations in it. She was a woman who really got good grades and had a good reputation in the ancient world. Many people said that her father taught her all the important maths and helped her master the subject so she could succeed in her life.",Hypatia was born in Alexandria in Egypt in 370 A.D. She was the first woman scientist to have a place in the history books. Her father was the director of Alexandria University and he made sure his daughter had the best education available. This was unusual as most women then had few opportunities to study. Hypatia's father was the director of Alexandria University and he made sure his daughter had the best education available. This was unusual as most women then had few opportunities to study.,"Hypatia was born in Alexandria in Egypt in 370 A.D. For many centuries she was the only woman scientist to have a place in the history books. Her father was the director of Alexandria University and he made sure his daughter had the best education available. This was unusual as most women then had few opportunities to study. Hypatia had many friends. She learned Greek from her older sister and she was a good dancer. In 380, after she graduated from high school, she went to Greece to work in a shop. Here she met and married a Roman named Plato. They had six children together, and her oldest child, Dionysius, became a Christian. In 355 A.D., Hypatia started studying medicine. She knew she wanted to become a doctor and so she decided to do just that. To get there she had to pass several tests to become a doctor. In 359 A.D., she got her doctorate. Hypatia decided to stay in Greece for another 30 years. While there, she took up teaching astronomy and arithmetic. She also studied medicine, and she wrote many books about astronomy and mathematics. At the age of 60 she went to Rome to help her father prepare his legacy and made sure all the great men of history had a place in the history books. One day, a thief snuck up to Hypatia's home and stole all her books. Before she had a chance to steal her treasures, he beat her. The thief had a henchman and so he stole all her books. After stealing them all she threw some of them to the floor and ran to her room. Her father was furious that he had stolen some of his valuable books. He also thought that by trying to steal his books, he had damaged his family and left them without support. Some of his books were later found. Hypatia decided to take his theories and apply them to her own work so that she could improve her own knowledge. She wrote many books. When she died in 380 A.D., she wrote the first book that a woman had written on science and mathematics, which she named De Medicis. She also wrote three more books, which can be found in the Library of Alexandria.","A very interesting story, that will be remembered for many years."
B1,"The Kirov’s Ballet School I am Nathalie. Last year I was one of the youngest foreign students ever to join the Kirov’s ballet school in St Petersburg Russia. At my first ballet class I was nervous as I didn’t know anyone. Everyone gathered round asking me questions all in Russian. I tried to say something in Russian and they began talking in English so we managed to communicate. The Kirov’s Ballet School was run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a large costume store, a huge hall where I could dance, a theatre with a beautiful dancer who could teach me things, a dance studio, a cafe, a theatre for musicians, a dance studio and a dance school. I was so nervous at the first class that I cried a lot. My new friends at the ballet school were so kind, despite me being nervous. I soon became very good friends with them. I remember looking at my teachers in the mirror and wishing I had a ballet teacher so I could dance like them. I went home to my family and cried again. I was so proud of myself. I loved ballet and I had so much fun onstage! The Kirov’s ballet school is run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a huge costume store, a huge, modern dance teacher, a dance studio and a theatre school. I was so nervous at the first ballet class I didn’t know anyone. Everyone gathered round asking me questions all in Russian. I tried to say something in Russian and they began talking in English so we managed to communicate. The Kirov’s ballet school was run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a huge costume store, a huge dance studio and a theatre school. I was so proud of myself. I loved ballet and I had so much fun onstage! The Kirov’s ballet school is run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a huge costume store, a huge theatre and a theatre school. I was so nervous at the first class I didn’t know anyone. Everyone gathered round asking me questions all in Russian. I tried to say something in Russian and they began talking in English so we managed to communicate. The Kirov’s ballet school is run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a huge costume store, a huge cinema, a huge theatre and a theatre school. I was so proud of myself. I loved ballet and I had so much fun onstage! The Kirov’s ballet school is run by the Kirov’s ballet company but I didn’t really understand what they were doing. They had a large, modern dance theatre, a huge costume store, a huge cinema and a theatre school.",The ballet school in St Petersburg Russia is known as the Kirov. I feel so lucky that I was accepted. The dance school in St Petersburg has a wide variety of styles and dances. The classes are long and hard but very fun. I enjoy my classes so much. At the end of the year I dance a show for my parents and then move on to another dance company. My favourite dance is “Aleator.” I’m so happy that I was accepted to dance for the Kirov.,I have learned the Russian language really well now. I am fluent in Russian and English! It has been a great experience being a dancer for the Kirov ballet and meeting people from all over the world. I can’t wait to be a part of it all!,At my first ballet class I was nervous as I didn’t know anyone. Everyone gathered round asking me questions all in Russian. I tried to say something in Russian and they began talking in English so we managed to communicate.,"I think ballet might have helped me get over my nerves. I thought it could be used in drama and it turns out that it really can be used in drama. I’m actually really glad I got accepted. It was a big step, and I got a lot out of it. I learnt about Russia, about the history of the Kirov and, of course, about ballet. I learnt a lot about ballet.","The first class was the hardest. I wasn’t sure how it was going to turn out as I didn’t know anyone yet. Every day I was so nervous! I would always feel nervous walking onto a stage. When I arrived I was ushered into the dressing room and was introduced to my teacher. She was really nice, she didn’t mind it though because I didn’t speak Russian. She was patient with me and explained every step. She even made sure that I had a costume when I arrived. I got to the theatre in time for a performance, it was very special. When I got home everyone looked really sad as I had to leave the theatre. It was so sad to leave my ballet friends behind. I was proud to have been a part of the Kirov. I don’t think I could have achieved all I have done in just one year.","Joining the Kirov Ballet I’m Nathalie. Last year I was one of the youngest foreign students ever to join the Kirov’s ballet school in St Petersburg Russia. At my first ballet class I was nervous as I didn’t know anyone. Everyone gathered round asking me questions all in Russian. I tried to say something in Russian and they began talking in English, so we managed to communicate."
B1,Norwich had long been regarded as a city of wealth and industry which was built upon one of the oldest of the medieval castles in Britain. It had been an important trading centre from the 10th century until the Reformation. Many notable individuals are said to have resided in the city. King Henry VIII was the first to live in a Norwich townhouse in 1601 during the restoration of the cathedral. The first mayor of Norwich was the Bishop of Norwich Henry VII. King Henry VIII rebuilt the cathedral and expanded its buildings in 1607. Many of the early buildings of the cathedral date from that period.,"Norwich the capital of the part of Britain known as East Anglia has existed as a place to live for more than two thousand years. It began as a small village beside the River Wensum. At the time of the Norman invasion in 1066 it had grown to become one of the largest towns in England. A year later, there was a violent riot at a market in the city when some young people started shooting arrows at one another. They fled the area but many of the city’s inhabitants took refuge in the hills nearby. This became known as a riot. When it came to the conclusion that the riot had failed, the town was destroyed by fire, but the damage was very minimal. In the years after the riot, Norwich became a quiet, safe place to live.","The city of Norwich, in the part of Britain known as East Anglia has existed as a place to live for more than two thousand years. It began as a small village beside the River Wensum. At the time of the Norman invasion in 1066, it had grown to become one of the largest towns in England.","Norwich is a town in North East England. The capital of the part of Britain known as East Anglia it has existed as a place to live for more than two thousand years. It began as a small village beside the River Wensum. At the time of the Norman invasion in 1066, it had grown to become one of the largest towns in England.","Norwich the capital of the part of Britain known as East Anglia has existed as a place to live for more than two thousand years. It began as a small village beside the River Wensum. At the time of the Norman invasion in 1066 it had grown to become one of the largest towns in England. In the 13th century the Norman King Henry II of England made Norwich the capital of England. In 1216 he rebuilt the town and it grew into one of the most important centres in the county. During the following century, however, the Normans were driven out.","Norwich is a large city. It has many big buildings. The cathedral is one of the tallest in the country. It is built from wooden beams and has beautiful windows. It has a museum called Norwich Cathedral, which has paintings by the most famous artist of all time, Rembrandt. The city also has many museums about England, art, and history.","Norwich is the capital of the part of Britain known as East Anglia. It began as a small village beside the River Wensum. At the time of the Norman invasion in 1066, it had grown to become one of the largest towns in England."
B1,"The shark’s eyes are so bright and brightly colored that I could see them as I swam across the water to the beach. After a few moments, they were already under water when I got to the water. The sharks are catching food!",A shark catches some food for its lunch at night. The sharks are well prepared for feeding under water because they can see very well and they can also feel movement through special lines on the sides of their bodies. These make sharks very dangerous for smaller sea creatures that become their food.,Sharks are some of the most frightening creatures in our oceans. They are well prepared for feeding under water because they can see very well and they can also feel movement through special lines on the sides of their bodies. These make sharks very dangerous for smaller sea creatures that become their food.,This is a good story for young children because it is very informative and it also shows the importance of protecting our oceans.,A shark is one of the most frightening creatures in our oceans. They are well prepared for feeding under water because they can see very well and they can also feel movement through special lines on the sides of their bodies. These make sharks very dangerous for smaller sea creatures that become their food.,Sharks are some of the most frightening creatures in our oceans. They are well prepared for feeding under water because they can see very well and they can also feel movement through special lines on the sides of their bodies. These make sharks very dangerous for smaller sea creatures that become their food.,Sharks are some of the most frightening creatures in our oceans. They are well prepared for feeding underwater because they can see very well and they can also feel movement through special lines on the sides of their bodies. These make sharks very dangerous for smaller sea creatures that become their food.
B1,"Sweden’s Ice Hotel This year, 6000 people have booked to stay in the village of Jukkasjarvi to take part in what can only be described as one of the best holidays. Each year, the hotel has been completely rebuilt despite it being winter and temperatures often falling to -40oC. This year’s guests have included David Walliams, John Legend and Kate Winslet.","""People in the Ice Hotel say it's not a hotel to visit in any other season. The coldest it gets here in winter is -40 degrees Celsius, and it does get icy cold. ""If it's too cold then you're going to melt."" Swedish photographer Fredrik Sundström says the hotel was originally built by a Russian, but now is run as a tourism centre. ""They said, 'You've got to put up with this because the temperature is so low, you have to keep this ice hotel'. ""It's like they say, 'you'll never be in a place where the temperature goes below zero.'""","6000 holidaymakers take part in this unique accommodation, where you eat drink and sleep in rooms made of ice. If you want to get married in one, you can. But unless you live in a cold climate, this might not be on your bucket list. The village of Jukkasjarvi in Swedish Lapland has a population of only 2,500 and temperatures there can reach -40° C. Yet, the 6000 holidaymakers still go there annually to visit what is probably Europe's most unusual accommodation. In this hotel, you eat, drink and sleep in rooms made of ice. If you want, you can even get married in one.","Sweden’s Ice Hotel is one of the oldest hotels in Europe. It opened in 1968. Now the 6,000 holidaymakers who visit each year spend one week sleeping and eating in rooms made of ice. If you like a fun experience you can take the tour.","Sweden's Ice Hotel The village of Jukkasjarvi is in Swedish Lapland and winter temperatures there can reach -40° C. But 6000 holidaymakers still go there annually to visit what is probably Europe's most unusual accommodation. In this hotel you eat, drink and sleep in rooms made of ice. If you want, you can even get married in one.","The village of Jukkasjarvi in Swedish Lapland and winter temperatures there can reach -40° C. But 6000 holidaymakers still go there annually to visit what is probably Europe's most unusual accommodation. In this hotel you eat, drink and sleep in rooms made of ice. If you want, you can even get married in one.","A tiny village on Sweden's Swedish Lapland, Jukkasjarvi is famous as the home of the famous ice hotel, built in 2006 by the Russian artist, Vasily Chubais. The hotel was built by Chubais himself as part of his ""Ice Experience"" concept to promote environmental awareness. The hotel is a combination of an ice hotel, museum and restaurant. All the interior walls are made from ice and snow. Every room is heated by heating pipes underneath it and the bathrooms are insulated. The restaurant is known as the ""Ice Cathedral"" and it serves dinner every night at midnight. The wedding ceremony takes place on a glass roof and the couple tie the knot under the stars."
B1,This is a cartoon of a film I saw during my summer holiday in Japan. I saw the Japanese cartoon industry at a time when cinemas were closing down and people started to think that cartoons were only for children. Cartoons are becoming exciting again for people of all ages.,"Cartoon films have very few limits. If you can draw something, you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages. By the end of the 1970s, the cinema world had decided that cartoons were only for children.",Cartoon films have very few limits. If you can draw something you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages.,"Cartoon films have very few limits. If you can draw something, you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages. By the end of the 1970s, the cinema world had decided that cartoons were only for children.",Cartoon films have very few limits. If you can draw something you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages. By the end of the 1970s the cinema world had decided that cartoons were only for children. Suddenly the world started to think of cartoons as something for all ages.,"Cartoon films have very few limits. If you can draw something, you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages. By the end of the 1970s, the cinema world had decided that cartoons were only for children. Then, in the early 1990s, it was announced that cartoon films would be remade and that they would be shown in adult cinemas.","Cartoon films have very few limits. If you can draw something, you can make it move on the cinema screen. The use of new ideas and advanced computer programs means that cartoons are becoming exciting again for people of all ages. By the end of the 1970s, the cinema world had decided that cartoons were only for children."
B1,"A violin student told me her story about starting the violin at a young age. ""Because I knew at three I was going to be a good violin player. I never expected to get any better but the last couple of years I have seen a lot of improvement."" The violin is more than just a musical instrument, says Margaret, it helps children develop concentration, concentration and memory, and it provides a way for a child to focus his mind. ""In a violin lesson there are lots of different elements to concentrate on, a bow movement, notes to listen to, and things to be remembered."" Before learning how to play the violin, children are taught social skills, language, maths, science and creative skills. ""It's about building confidence,"" says Margaret.",My daughter started violin lessons when she was just three. This was quite a huge leap from learning to read and write to playing an instrument. When she got to sixth grade she decided to take the next step and take her theory exam. I had no idea about the violin until she mentioned it. What I found interesting was that she said that she was a brilliant musician. She also said that she was one of the best violin teachers she had ever met. That's pretty good for a six-year-old to have her say.,A little boy learns to play the violin.,"The best age to start learning the violin is between three and six"" says Margaret Porter a violinist and music teacher. ""It's the time when you are learning about the world."" Margaret who lives in London prefers to take pupils at three and four although she has made lots of exceptions for keen five-year-olds.","The best age to start learning the violin is between three and six"", says Margaret Porter, a violinist and music teacher. ""It's the time when you are learning about the world."" Margaret who lives in London prefers to take pupils at three and four although she has made lots of exceptions for keen five-year-olds.","During her lessons, Margaret told Janet, one of Janet's two sons, that he could play the violin at his age.","The best age to start learning the violin is between three and six"", says Margaret Porter a violinist and music teacher. ""It's the time when you are learning about the world."" Margaret, who lives in London, prefers to take pupils at three and four although she has made lots of exceptions for keen five-year-olds."
B1,"The young man, sitting in front of the counter was unable to pay his fee as he couldn't afford it, even though it was only 50p.","The Outdoor Centre offers outdoor sport and recreational facilities, which are available to all members of the public. Group visitors are requested to inform the centre in advance of their intended visit. The Outdoor Centre is a not a private club, it is an organisation whose aim is to provide outdoor sport and recreation facilities for all members of the public. Group visitors are requested to inform the centre in advance of their intended visit.","The Outdoor Centre is located in a wooded valley. There is a car park, a restaurant and toilets. There is a cafe which is open from 8:30am to 5:00pm, Monday to Saturday. The cafe provides coffee and cakes. There are washing machines available for use. The centre has a children’s playground with swings, a play area and a play area for the younger children. There is a cafe in the café which sells sandwiches and cakes.",The outdoor centre is an organisation whose aim is to provide outdoor sport and recreation facilities for all members of the public. Group visitors are requested to inform the centre in advance of their intended visit.,The Outdoor Centre Fees are for a car with four people. Each extra person is 50p. Fees to be paid at the main office. The centre is not a private club; it is an organisation whose aim is to provide outdoor sport and recreation facilities for all members of the public. Group visitors are requested to inform the centre in advance of their intended visit.,The Outdoor Centre was a place where people could do outdoor sport and recreation.,The Outdoor Centre charges fees for cars with four people in them. Each extra person is 50p. Fees to be paid at the main office. The centre is not a private club; it is an organisation whose aim is to provide outdoor sport and recreation facilities for all members of the public. Group visitors are requested to inform the centre in advance of their intended visit.
